datetime,latitude,longitude,magnitude,depth,location,risk_level
2019-10-06 01:06:56,32.6,76.5,2.3,11.0,"45km NNE of Dharamshala, Himachal Pradesh, India",Low
2019-10-04 15:22:17,32.6,76.9,2.4,8.4,"48km NW of Manali, Himachal Pradesh, India",Low
2019-10-04 01:06:21,36.5,76.6,3.3,40.0,"220km N of Kargil, Laddakh, India",Low
2019-10-03 11:54:42,24.9,94.0,4.8,40.0,"11km NE of Imphal, Manipur, India",Medium
2019-10-03 03:28:49,25.2,94.3,2.8,29.0,"14km WNW of Shirui, Manipur, India",Low
2019-10-01 18:52:38,30.4,79.3,3.3,10.0,"30km SW of Joshimath, Uttarakhand , India",Low
2019-09-29 15:16:59,26.5,92.4,3.3,21.0,"42km WSW of Tezpur, Assam, India",Low
2019-09-29 14:32:15,11.3,91.5,4.8,10.0,"138km WSW of Portblair, Andaman and Nicobar island, India",Medium
2019-09-28 10:28:27,29.9,81.5,4.1,10.0,"128km ENE of Pithoragarh, Uttarakhand, India",Medium
2019-09-27 00:45:35,11.0,91.7,4.8,10.0,"131km WSW of Portblair, Andaman and Nicobar island, India",Medium
2019-09-26 20:09:08,25.9,90.5,3.2,5.0,"52km NE of Tura, Meghalaya, India",Low
2019-09-24 14:17:29,20.0,72.8,2.8,10.0,"103km N of Mumbai, Maharashtra, India",Low
2019-09-23 21:57:35,25.9,90.4,3.1,10.0,"47km NNE of Tura, Meghalaya, India",Low
2019-09-22 12:47:22,19.9,72.7,3.4,10.0,"93km NNW of Mumbai, Maharashtra, India",Low
2019-09-22 08:01:23,24.2,93.6,4.0,20.0,"37km SSW of Moirang, Manipur, India",Medium
2019-09-21 22:30:06,20.0,72.8,3.2,10.0,"103km N of Mumbai, Maharashtra, India",Low
2019-09-20 16:32:32,20.0,72.8,3.5,5.0,"103km N of Mumbai, Maharashtra, India",Low
2019-09-20 03:10:47,25.9,90.8,3.2,5.0,"73km NE of Tura, Meghalaya, India",Low
2019-09-16 20:03:26,29.6,80.7,4.3,10.0,"46km E of Pithoragarh, Uttarakhand, India",Medium
2019-09-12 02:22:22,30.4,79.7,3.6,14.0,"22km SE of Joshimath, Uttarakhand , India",Low
2019-09-09 21:27:37,33.0,76.0,3.2,5.0,"92km NNW of Dharamshala, Himachal Pradesh, India",Low
2019-09-09 14:35:06,24.9,94.1,3.3,30.0,"18km ENE of Imphal, Manipur, India",Low
2019-09-09 12:57:51,33.0,76.0,2.7,5.0,"92km NNW of Dharamshala, Himachal Pradesh, India",Low
2019-09-09 12:40:16,32.9,76.0,3.2,5.0,"81km NNW of Dharamshala, Himachal Pradesh, India",Low
2019-09-09 12:10:31,32.9,76.1,5.0,5.0,"78km NNW of Dharamshala, Himachal Pradesh, India",Medium
2019-09-08 08:04:34,33.0,76.1,4.9,10.0,"89km NNW of Dharamshala, Himachal Pradesh, India",Medium
2019-09-08 07:59:22,32.9,76.0,3.8,5.0,"81km NNW of Dharamshala, Himachal Pradesh, India",Low
2019-09-08 07:03:07,26.4,92.9,3.3,10.0,"30km SSE of Tezpur, Assam, India",Low
2019-09-08 00:05:30,32.9,76.1,3.4,10.0,"78km NNW of Dharamshala, Himachal Pradesh, India",Low
2019-09-06 11:10:11,26.4,93.3,3.5,14.0,"57km ESE of Tezpur, Assam, India",Low
2019-09-05 22:22:55,24.7,92.9,3.4,31.0,"83km ENE of Dharmanagar, Tripura, India",Low
2019-09-04 02:13:00,23.8,88.6,4.3,33.0,"134km ENE of Durgapur, West Bengal, India",Medium
2019-09-02 17:29:52,27.4,93.0,3.5,27.0,"69km WNW of Itanagar, Arunachal Pradesh, India",Low
2019-08-29 02:16:33,26.0,92.4,3.5,1.0,"58km ENE of Nongpoh, Meghalaya, India",Low
2019-08-28 19:10:02,13.2,93.5,5.0,10.0,"56km E of Diglipur, Andaman and Nicobar island, India",Medium
2019-08-26 08:19:15,26.6,96.0,5.1,80.0,"142km SSW of Changlang, Arunachal Pradesh, India",Medium
2019-08-26 04:21:34,24.5,92.9,3.5,75.0,"75km NNW of Ngopa, Mizoram, India",Low
2019-08-24 04:00:30,30.8,78.4,3.2,5.0,"8km NNW of Uttarkashi, Uttarakhand, India",Low
2019-08-22 21:15:17,26.5,93.1,3.7,42.0,"35km ESE of Tezpur, Assam, India",Low
2019-08-22 04:50:55,32.4,76.3,2.7,5.0,"20km N of Dharamshala, Himachal Pradesh, India",Low
2019-08-21 14:49:13,8.9,93.4,4.6,10.0,"217km NNW of Campbell Bay, Andaman and Nicobar island, India",Medium
2019-08-19 14:43:02,23.0,70.4,4.0,10.0,"87km NNW of Rajkot, Gujarat, India",Medium
2019-08-19 11:13:23,20.0,73.0,2.5,5.0,"82km W of Nashik, Maharashtra, India",Low
2019-08-18 11:58:32,23.9,93.7,4.7,45.0,"49km E of Ngopa, Mizoram, India",Medium
2019-08-17 22:56:41,25.5,94.5,2.9,58.0,"42km N of Shirui, Manipur, India",Low
2019-08-16 17:47:02,27.3,93.4,3.6,33.0,"31km NW of Itanagar, Arunachal Pradesh, India",Low
2019-08-14 13:44:07,29.72,94.18,4.6,82.0,"199km NNW of Basar, Arunachal Pradesh, India",Medium
2019-08-13 16:20:09,34.6,77.8,4.2,15.0,"53km NNE of Leh, Laddakh, India",Medium
2019-08-13 05:38:33,20.0,72.8,3.2,10.0,"103km N of Mumbai, Maharashtra, India",Low
2019-08-10 00:01:39,26.7,92.5,3.5,26.0,"29km W of Tezpur, Assam, India",Low
2019-08-06 01:38:55,26.1,89.9,3.4,33.0,"71km NNW of Tura, Meghalaya, India",Low
2019-08-04 06:56:19,12.3,94.8,4.8,10.0,"224km ESE of Diglipur, Andaman and Nicobar island, India",Medium
2019-08-04 05:40:33,24.7,94.3,4.1,40.0,"31km SW of Ukhrul, Manipur, India",Medium
2019-08-03 16:29:37,22.5,88.1,3.6,10.0,"28km WSW of Kolkata, India",Low
2019-08-03 01:59:11,24.6,94.2,3.5,54.0,"35km SE of Imphal, Manipur, India",Low
2019-08-01 06:13:21,14.5,92.9,4.6,10.0,"137km N of Diglipur, Andaman and Nicobar island, India",Medium
